Type,Classify,Stratify,Parameter,Method,PT inj_WT_B1_6OH_N1,PT inj_WT_B1_6OH_N2,PT inj_WT_B1_6OH_N3,PT inj_WT_B1_6OH_N4(1),PT inj_WT_B1_6OH_N5,PT inj_WT_B1_6OH_N6,PT inj_WT_B1_6OH_N7(2),PT inj_WT_B1_veh_N1,PT inj_WT_B1_veh_N2,PT inj_WT_B1_veh_N3(3),PT inj_WT_B1_veh_N4(1),PT inj_WT_B1_veh_N5,PT inj_WT_B1_veh_N6
step,,,bend angular velocity,mean,13.523614494055442,25.205637227111108,24.949573387805764,16.82612787959123,16.90117354123752,16.088009218724167,18.202072656145102,21.470921831610337,18.21835660964224,23.446701259153215,12.230889114254524,15.92672869832305,22.340340247146
step,,,bend angular velocity,std,4.97700215871945,6.0007547406573165,6.572823812191738,5.140688722684809,5.197214731230029,8.270956360746208,4.914752167689813,7.35450726242814,11.468179146163829,5.721432369962302,6.847991117545698,18.78780669258636,5.650864160064207
step,,,bend angular velocity,max,29.8122733231163,45.28338724815215,42.4870656386726,33.54563801217799,34.008930505101745,90.51548887899419,29.896545775054445,40.48593814267662,161.35267258786698,44.69939924126545,84.47434274336564,232.09128507542655,40.59133540143761
step,,,bend dur,sum,,,,,,,,,,,,,
step,,,bend dur,mean,0.1735593220338983,0.17974576271186443,0.16367021276595745,0.17517241379310344,0.1846043165467626,0.15541484716157206,0.1808527131782946,0.1731736526946108,0.14348837209302326,0.1932116788321168,0.14608870967741938,0.13110726643598616,0.1680487804878049
step,,,bend dur,std,0.07346372122280076,0.041601731234661266,0.045642622049440494,0.06263988177887975,0.05374747971240423,0.06336629761420341,0.05619484807001798,0.06436052277599316,0.052333131700713256,0.05533234224118922,0.06122587266302188,0.05439840411838092,0.0489757426971434
step,,,bend dur,max,0.42000000000000004,0.3,0.38,0.36,0.33,0.32,0.32999999999999996,0.36,0.32,0.32,0.39999999999999997,0.28,0.43
step,,,bend pos,sum,,,,,,,,,,,,,
step,,,bend pos,mean,0.29932591930202196,0.44177471959006653,0.3633737155684098,0.3383243432444563,0.3440786609869416,0.3000876545043719,0.40267969954971106,0.3696779564081562,0.28804636453869176,0.44524203500675635,0.25638309135649895,0.22093326373003647,0.38830427782317223
step,,,bend pos,std,0.18254246343355635,0.12592653050976718,0.15013615098083685,0.16220467995509605,0.17677600311235314,0.2017326479275934,0.14119165843767284,0.17515480427123986,0.15678703263427327,0.12528296327085833,0.1839851485376427,0.19772508636256408,0.1245905743512469
step,,,bend pos,max,0.6959392884179781,0.7191564227319465,0.6808716993257931,0.6836284755844128,0.674786057852894,0.7162122936360715,0.6893363618180381,0.6931018743324874,0.6891262544762895,0.6999332397899327,0.6920310036883599,0.8015367352375966,0.6541109146612673
step,,,,count,177.0,118.0,188.0,145.0,139.0,229.0,129.0,167.0,258.0,137.0,248.0,289.0,164.0
step,HT,,step length,sum,19.11339038362263,33.64771705570475,25.921650684811656,24.11481050309399,26.163759505382362,20.074999909341766,25.483314254859096,28.037366584829044,18.93960074159995,24.570653537800258,15.091409200248124,17.348821409619138,24.884294557791502
step,HT,,step length,mean,0.11726006370320632,0.33647717055704757,0.22346250590354877,0.17474500364560863,0.19380562596579526,0.10347938097598848,0.23379187389778985,0.19073038493080985,0.09376039971089084,0.21553204857719524,0.06767448071860145,0.07168934466784768,0.2145197806706164
step,HT,,step length,std,0.0719833101674005,0.0973773758988462,0.0889830953935316,0.09853094135959778,0.07180756674985007,0.06634457170154506,0.10713602301289747,0.10835743002540342,0.05788178107730266,0.064790188092489,0.04210515037763919,0.0405375202501612,0.07125706235276341
step,HT,,step length,max,0.3917875941582298,0.7200231925907504,0.47105019069484905,0.408320351753034,0.4453678479748899,0.5145166763294416,0.5228554263463544,0.6201186637233868,0.36238358714470126,0.36203386314160185,0.22373402030923947,0.299960945735925,0.36644240976743286
step,HT,,speed change,sum,,,,,,,,,,,,,
step,HT,,speed change,mean,0.13703923793116557,0.40590609878885814,0.3524588494460909,0.22494647509520893,0.22348868694663504,0.16449118970540139,0.28127242417886045,0.2660913508610458,0.1793976729394639,0.24188114204826566,0.11563616071540808,0.14137099538999942,0.27998483917462363
step,HT,,speed change,std,0.07978234838277785,0.2919488125502635,0.24266361136823464,0.11259307151600886,0.10654219692313617,0.09009375935108996,0.13005517544472828,0.16187508754752863,0.10599450891535357,0.1387243323141279,0.07219363146827434,0.08319047957414717,0.1171159752518075
step,HT,,speed change,max,0.5023613531824668,2.7491365265506365,2.126418061636569,0.4946213534646032,0.659137262425944,0.49929368618629116,0.6228775799691584,0.779727378506679,0.7028668067871839,0.7472421710687707,0.6503104073646024,0.3918705774967147,0.5933078040026273
step,HT,,velocity change,sum,,,,,,,,,,,,,
step,HT,,velocity change,mean,0.18556657579502717,0.6520707341225431,0.5339713162798135,0.2851047692261097,0.30586054697355264,0.1996701051370222,0.3882371175547648,0.4225713188927202,0.21277120191968096,0.42576383688125746,0.11430853156156119,0.1314554498758057,0.4259087419302734
step,HT,,velocity change,std,0.13179658296524033,0.38758698723181095,0.3322494989165835,0.14337684294322497,0.13854049988169725,0.14895705332737033,0.1885556875735608,0.26032794518694863,0.16479819743935986,0.19831409007106493,0.10141389555939538,0.12130346866191209,0.16383079046735663
step,HT,,velocity change,max,0.709178096587845,2.9023278260483467,2.205532646464335,0.6815967612473057,0.8280917622212676,0.7839948371099257,0.9127668773009604,1.2673199292508426,1.3995973858535247,1.2350505084851269,0.6562250756406599,0.6686790248732664,0.9948886941260298
step,HT,,accel,sum,,,,,,,,,,,,,
step,HT,,accel,mean,1.6841290717807653,4.50492370938258,3.903430204472641,2.4628916609669633,2.6282405666943833,2.396841198863715,2.818555025625877,2.974079223883221,2.840850769518757,2.3912147961922345,1.6552393793374793,2.3353184543324894,3.359104287197947
step,HT,,accel,std,1.2022496395736564,5.622441499983028,2.788410543070955,1.4151362640896696,1.5965987811917925,2.0018501077260575,1.531005661116151,2.487029485793454,3.3759668846938853,1.44232909973411,2.535203976911136,1.665695053144514,2.721489258307425
step,HT,,accel,max,9.732853924855775,48.833580472148064,26.580225770457112,11.422162857480547,14.993398380253101,19.569750880379893,14.60287974225737,27.239780952482178,29.43531043584403,9.490619773355025,36.97574208249391,13.390371464496882,22.95583733037132
step,HT,,step dur,sum,65.68,62.55,45.4,69.59,70.00999999999999,62.43000000000001,59.970000000000006,64.4,58.55,63.62,70.60000000000001,62.86,52.04
step,HT,,step dur,mean,0.40294478527607364,0.6255,0.3913793103448276,0.5042753623188406,0.5185925925925925,0.32180412371134026,0.5501834862385322,0.43809523809523815,0.28985148514851483,0.5580701754385965,0.3165919282511211,0.25975206611570245,0.44862068965517243
step,HT,,step dur,std,0.18258748119884896,0.18207765576059226,0.13308968242585859,0.20819308724915656,0.16984260915629903,0.14766697858091962,0.22674419283419345,0.2145250674541557,0.13053459815769655,0.1811315328703673,0.1219512874517115,0.11197556646581436,0.12939925778783268
step,HT,,step dur,max,0.9,1.01,0.72,1.13,1.26,0.85,1.12,1.06,0.93,1.07,0.7,0.81,0.94
step,HT,,turn angle,sum,82.6049284253786,96.93214020663108,88.99950046088732,72.2963136631068,74.64264052596434,91.45055988442944,72.94442144820601,123.78076873949628,92.4881356643875,98.36751684409936,97.56869380990632,81.80790370332576,82.01490718077667
step,HT,,turn angle,mean,0.5736453362873514,0.9791125273397079,0.8165091785402506,0.5561254897162061,0.5612228610974762,0.5788010119267686,0.7222219945366932,0.9595408429418316,0.5408662904350147,0.894250153128176,0.6022758877154711,0.49882868111784,0.7194290103576901
step,HT,,turn angle,std,0.5013240925033784,0.7377642400428489,0.6674210775702055,0.42646356390934853,0.3605011020569079,0.5320104607061207,0.36279228981762796,0.7806072710156707,0.6271604073336476,0.44587352725944973,1.00436903783385,0.6062071574632157,0.45816187359801536
step,HT,,turn angle,max,2.594306435152588,5.590771816681816,3.047852099973598,2.07191323078224,2.6449813491307745,2.5909456555794748,2.0368937768593813,4.704521308786787,6.03297107350702,2.60971750180531,9.631034231554121,5.955857905119231,2.721171546875194
step,HT,,turn dur,sum,9.240000000000002,6.609999999999999,6.83,7.16,8.209999999999999,9.21,6.88,9.43,9.450000000000001,7.8500000000000005,10.330000000000002,9.38,7.46
step,HT,,turn dur,mean,0.06507042253521128,0.06676767676767677,0.06567307692307692,0.057280000000000005,0.06172932330827067,0.0614,0.06811881188118812,0.073671875,0.05797546012269939,0.07136363636363637,0.0649685534591195,0.05790123456790124,0.06601769911504425
step,HT,,turn dur,std,0.0276694387795161,0.01615159579076731,0.02107611831567097,0.02064976763127872,0.01690038901271339,0.026190576716155607,0.017816445845742,0.03853357455661538,0.019121428390858602,0.018247899098743713,0.02805677367695899,0.02202291575478033,0.019799883793348093
step,HT,,turn dur,max,0.19,0.11,0.12,0.13,0.12,0.14,0.13,0.32,0.13,0.13,0.18,0.17,0.13
step,HT,,turn angular velocity,sum,,,,,,,,,,,,,
step,HT,,turn angular velocity,mean,1.279590570971272,2.2011158526151164,2.1515409204336677,1.769759831549503,1.531733024610541,1.6914041677009448,1.6621218322656042,1.7992154499334148,1.6846516055731648,1.7816839317179973,1.4336601229238786,1.624651865500327,1.7414609362028002
step,HT,,turn angular velocity,std,0.4626516353987564,1.300628972866638,2.2546544175943946,0.68584558539917,0.5448186770881396,2.1729998611420434,0.4931810762017529,0.7109683306226068,2.078002282863812,0.5593888516401921,2.593726358464512,2.618844931066916,0.5730318681359362
step,HT,,turn angular velocity,max,3.0021534293905736,13.114746079590207,23.989732647117563,4.297477466034808,4.131347943999458,26.14596234410077,3.2888630941495745,3.775822442056413,24.612128333923728,3.9290076450028355,30.975892725182185,24.690329523078763,4.93773630268195
step,HT,,bend angle reached,sum,,,,,,,,,,,,,
step,HT,,bend angle reached,mean,1.0318977736650572,1.6120505543612602,1.5167638102344396,1.127639450471114,1.1258128669159975,1.020286237898208,1.3443587778648802,1.4487408011423109,1.0992108204137374,1.6162406714652533,0.8263316317675118,0.857774595508439,1.421174249970855
step,HT,,bend angle reached,std,0.6215574771098537,0.5344620545494593,0.7125701713491723,0.553590605867265,0.5012931821709777,0.7153148666046711,0.5058528989725736,0.7812705113123823,0.6127038975490465,0.583737066484108,0.5812384211596012,0.6474768282284813,0.4908792870409805
step,HT,,bend angle reached,max,3.071859227945286,3.4045873852707125,3.4601483306778595,2.9084979810605884,3.05563717021919,3.4789669366069114,2.6429398943242868,3.524513707271165,4.257288171816493,3.4089098541220264,3.2812813937859,3.2526275467753414,3.071877096814587
step,HT,,bend angle traveled,sum,,,,,,,,,,,,,
step,HT,,bend angle traveled,mean,1.8565498859782368,3.349433846517058,3.2275753546877315,2.2323191520514314,2.355746577722251,1.9927266230102272,2.4711684403493446,2.8876632260572004,2.0265317186542253,3.160767199881118,1.4937594772644804,1.5777536365922464,2.821670862744642
step,HT,,bend angle traveled,std,0.928832373624418,1.0685659916956212,1.2853273146208541,0.8674246909067803,0.9330746508591355,1.1146445582984392,0.8239823028296117,1.266172757763451,1.0756171847376863,0.9016946739622326,0.797979620403961,0.9167945889700543,0.9753358308456899
step,HT,,bend angle traveled,max,5.37923553384006,6.738509964947438,7.155195020763534,5.107760971663326,6.531506781791609,7.33800379049815,5.431475068345479,6.47775010282826,9.015860903926317,6.223557650993753,5.231034492541492,6.924199595354711,7.285200883075228
step,HT,,bend angular velocity,sum,,,,,,,,,,,,,
step,HT,,bend angular velocity,mean,13.517663007774788,24.898046476144533,23.427714555141087,16.65593030963445,16.853530806667198,15.763041331911094,17.866236635280806,20.93795454705989,17.296068028278267,22.89517984321974,11.773287467376106,14.159069802966957,20.988322759083303
step,HT,,bend angular velocity,std,5.122154530016034,6.008724908076194,6.655694545272881,5.206537741017784,5.234440621291514,8.720024066793096,4.951706078445682,7.412016436202187,12.049544685175247,5.458459906591178,5.192845367276801,15.137983731490321,4.961473511372585
step,HT,,bend angular velocity,max,29.8122733231163,45.28338724815215,42.4870656386726,33.54563801217799,34.008930505101745,90.51548887899419,29.896545775054445,40.48593814267662,161.35267258786698,44.69939924126545,30.295492105273382,232.09128507542655,33.457369564721574
step,HT,,bend dur,sum,,,,,,,,,,,,,
step,HT,,bend dur,mean,0.17503067484662577,0.18070000000000003,0.15836206896551724,0.17637681159420293,0.18533333333333332,0.14850515463917527,0.18321100917431188,0.1714965986394558,0.13485148514851486,0.19631578947368422,0.14080717488789238,0.12371900826446283,0.16620689655172416
step,HT,,bend dur,std,0.0763065150457722,0.044341534898689715,0.05278247346655305,0.06378501790756114,0.05434549508304157,0.06421573479337976,0.06018306538518391,0.06693232875215924,0.05287013774755133,0.0580549504401662,0.06079261410953701,0.05425668563358658,0.05600706744865243
step,HT,,bend dur,max,0.42000000000000004,0.3,0.38,0.36,0.33,0.31,0.32999999999999996,0.36,0.32,0.32,0.39999999999999997,0.28,0.43
step,HT,,bend pos,sum,,,,,,,,,,,,,
step,HT,,bend pos,mean,0.302536655757882,0.4498371284995993,0.3816822521606908,0.3406544472426235,0.3382874354397044,0.30975267385995553,0.4144949222734946,0.3727500620263938,0.2944937511399063,0.4572706840338236,0.255401617894369,0.21382015945751762,0.4166596890373822
step,HT,,bend pos,std,0.1854243391373241,0.12736712019470312,0.17045073450011228,0.16426887510020524,0.1760243154852375,0.21157348314650704,0.143747102425977,0.18244181243347454,0.16188429829937145,0.1251946499206277,0.18741361702925172,0.1993523731415046,0.12852098043322818
step,HT,,bend pos,max,0.6959392884179781,0.7191564227319465,0.6808716993257931,0.6836284755844128,0.674786057852894,0.7162122936360715,0.6893363618180381,0.6931018743324874,0.6891262544762895,0.6999332397899327,0.6920310036883599,0.6920928575539594,0.6541109146612673
step,HT,,,count,163.0,100.0,116.0,138.0,135.0,194.0,109.0,147.0,202.0,114.0,223.0,242.0,116.0
step,MT,,step length,sum,2.730446924434486,7.017978650810054,19.52514735474954,1.725617613341751,0.8664959530465853,5.200424300867462,5.848443482061607,5.269386569519484,8.014665830302064,5.780659398811924,2.154080294924059,5.17008240137676,13.363426507017884
step,MT,,step length,mean,0.19503192317389187,0.3898877028227808,0.2711826021492991,0.24651680190596445,0.21662398826164633,0.14858355145335606,0.29242217410308036,0.2634693284759742,0.14311903268396545,0.25133301733964886,0.08616321179696236,0.11000175322078212,0.27840471889620594
step,MT,,step length,std,0.07926567969083115,0.07968886441351122,0.07462747287274886,0.10982841294412808,0.06612534430714771,0.06650461922912183,0.07697895253382947,0.10705623922017238,0.07568022699763871,0.08864517701207522,0.05563624711803204,0.05187130374437726,0.06642557587595031
step,MT,,step length,max,0.3948849927617278,0.49114179762840743,0.41513584147143956,0.479722297728191,0.268599512813609,0.2863504909137722,0.47633110440029003,0.432984069721929,0.34824465643259317,0.4287416718946008,0.25154930622746674,0.24877615511232,0.43271264249981717
step,MT,,speed change,sum,,,,,,,,,,,,,
step,MT,,speed change,mean,0.19250571725783097,0.5539845213972846,0.3832100842519547,0.3445404531418421,0.2958851725769008,0.2325661270217429,0.40177637632069974,0.3650342714071164,0.23475299219928852,0.4151997858328778,0.14883359748512986,0.19620145549757476,0.3713146918845771
step,MT,,speed change,std,0.09374258620814674,0.30382694258750165,0.14668207934484107,0.06426180527825132,0.09636620704892013,0.1416882215057919,0.11845596986398028,0.15539639585718662,0.09586877684373205,0.17501188335564172,0.05044574903874598,0.07603967194510258,0.11602833483809817
step,MT,,speed change,max,0.415557096835791,1.6238126770294352,0.9220835148263815,0.42177698837411504,0.3858547905688507,0.8025590000756914,0.5741181442620192,0.6359474436454489,0.4418968139243437,1.0302901993668487,0.24300673929184516,0.3717131349074478,0.6127418410696888
step,MT,,velocity change,sum,,,,,,,,,,,,,
step,MT,,velocity change,mean,0.16456002416930565,0.6612648261376518,0.41266519194652457,0.30192600517293766,0.30100211137991506,0.22372708085692125,0.4135163424218173,0.40143776589866825,0.19449476793414708,0.49789764843906503,0.11728873442235263,0.16861493278190023,0.3899768429543335
step,MT,,velocity change,std,0.13143781592605658,0.35813410412530744,0.17095099540298112,0.14676877517628456,0.09989682828957575,0.20366460969005945,0.1377227074854582,0.1454553289641037,0.1387166886970049,0.22211058005911918,0.08780567235292545,0.12087968812253708,0.1222339579681634
step,MT,,velocity change,max,0.42264752936685496,1.7306656696278886,0.9948435993275411,0.426297036308074,0.392874645587291,0.9499991281723169,0.6007950394218912,0.6365415437845828,0.442147818176315,1.1604425591993575,0.24432578351480896,0.3730937378996927,0.6234896465580791
step,MT,,accel,sum,,,,,,,,,,,,,
step,MT,,accel,mean,1.5768029094712361,5.21138368680388,3.925752022126686,3.7688796313913855,3.1072195067595,2.087992100565641,3.689008414108922,3.2998655559082772,2.4336315728035527,3.7758297212794045,1.3321936501771772,2.1411000681435985,3.6613595479554433
step,MT,,accel,std,0.8969308424322749,2.7613433769112192,1.557719312016765,1.6254669320667448,1.05999798027067,1.1853920433304608,1.2071642919370265,1.2589588609326474,1.1854647081292462,1.3554209361940666,0.42659381782518374,0.9595787529187342,1.1648432036569163
step,MT,,accel,max,4.15557096835791,14.76193342754032,9.220835148263816,6.357295648977254,4.35207085497656,7.295990909779012,5.7167688063513165,6.359474436454488,7.266286957829237,7.925309225898837,2.1482512219448195,4.606003533174997,5.781822793921253
step,MT,,step dur,sum,8.2,9.96,30.57,4.23,2.1,14.319999999999999,11.959999999999999,10.310000000000002,21.21,10.58,9.55,15.86,23.23
step,MT,,step dur,mean,0.5857142857142856,0.5533333333333333,0.4245833333333333,0.6042857142857143,0.525,0.4091428571428571,0.598,0.5155000000000001,0.37875000000000003,0.46,0.382,0.3374468085106383,0.4839583333333333
step,MT,,step dur,std,0.16896582657286222,0.179738371954742,0.108536195040193,0.21172758778338602,0.12503332889007368,0.16649273837850437,0.14069751054544005,0.18045191807471073,0.137021066727977,0.12150570506620816,0.1666333299993332,0.1371997605066103,0.12744192809064447
